# BEAST v10.5.0
# Generated Sat May 23 16:56:28 CEST 2026 [seed=1779548169413]
# -window -working -options
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
2656000	-104310.64621022774	-409.12998788419276	-103901.51622234355	0.2213793950205494	2023.375880878952	19.286757713781352	270.7415984397989	48.71302011282095	1.0113406493420414	0.2482641046112057	0.24702111415996927	0.24945154949401788	0.2552632317348078	0.5013716684564423	0.055177699314465305	0.055177699314465256	-103901.51622234355	0.0	-391.871872972797
2657000	-104297.38727471918	-408.4221729508089	-103888.96510176836	0.21100266818633795	2023.386257605786	19.16302852468618	283.4700485223306	47.91193420092911	1.032309351603361	0.24292043623551007	0.250796448120516	0.25106712798844333	0.2552159876555313	0.5596693776594193	0.05648812926627212	0.05648812926627211	-103888.96510176836	0.0	-390.95594023909973
2658000	-104277.65400077908	-396.60398612101136	-103881.05001465806	0.20711831709958722	2023.3901419568729	18.590131705539928	298.27830235568837	51.554772312724104	1.006096125614168	0.24292043623551007	0.2541185185179337	0.24774505759102558	0.2552159876555313	0.5189493397597237	0.056362999532547385	0.05636299953254741	-103881.05001465806	0.0	-379.1472793888065
2659000	-104278.41008181091	-401.42832399467164	-103876.98175781625	0.21471265373590687	2023.3825476202367	18.83898819787927	290.32570836388146	51.48573182532507	0.9979288337880758	0.25219175622685314	0.24839298575723592	0.24578452149212288	0.25363073652378876	0.4939482817321072	0.05674274243656787	0.056742742436568065	-103876.98175781625	0.0	-384.04231480067125
2660000	-104293.98280073446	-409.4275867913695	-103884.5552139431	0.21847237914321174	2023.3787878948294	19.586616425102036	266.1494580933576	47.80695080119313	1.0516545374631938	0.25219175622685314	0.2483186266601724	0.24825174508575104	0.25123787202722414	0.5010356854619028	0.05381007837190511	0.05381007837190509	-103884.5552139431	0.0	-392.2165482427344
2661000	-104292.91838004866	-405.7402828964018	-103887.17809715227	0.21929829979198648	2023.3779619741806	19.1405912052551	229.31122979111478	47.886458188478905	0.9825322300998199	0.24351358453657895	0.25607360874663715	0.2474351098498994	0.2529776968668852	0.5024667647738613	0.05661650149358436	0.05661650149358439	-103887.17809715227	0.0	-388.66978840406756
2662000	-104295.48019802454	-405.699414087233	-103889.78078393731	0.2193121346715815	2023.377948139301	19.15604476848183	208.2758180170195	46.17445295964516	1.0172766201677255	0.2427272280299639	0.24856183408282131	0.25573324102033024	0.2529776968668852	0.5076765474400023	0.05472446022228358	0.054724460222283645	-103889.78078393731	0.0	-388.7930387159769
2663000	-104292.30811202753	-401.2645088250584	-103891.04360320247	0.21725381064337862	2023.3800064633292	18.783682583837574	269.88402854863705	49.48188206451542	1.050853415592208	0.24676016336630976	0.25123481100328726	0.25315110552902176	0.24885392010138185	0.4891922902007396	0.05491376042184751	0.05491376042184753	-103891.04360320247	0.0	-384.03444567195584
2664000	-104287.7280772899	-405.91686719487205	-103881.81121009502	0.2169855287139979	2023.3802747452585	19.079482641397448	279.5718764363642	49.466787584288895	1.0374570494345174	0.24611957392620648	0.25123481100328726	0.25204679686422965	0.2505988182062773	0.49711972300456886	0.05630341189528998	0.056303411895289944	-103881.81121009502	0.0	-388.58371349024117
2665000	-104275.47044067692	-404.57726768379956	-103870.89317299312	0.2167166905209043	2023.3805435834518	18.920914682621323	373.47055288522415	52.69578782119544	1.0417588920347518	0.24611957392620648	0.25123481100328726	0.25204679686422965	0.2505988182062773	0.5117828464862972	0.05614120863005773	0.05614120863005777	-103870.89317299312	0.0	-386.8069830138044
2666000	-104272.37846599717	-393.6733027161901	-103878.70516328097	0.20019998180477822	2023.3970602921677	18.36148012046802	323.4305883380761	52.98912478786908	1.0383160557906566	0.24611957392620648	0.25123481100328726	0.25204679686422965	0.2505988182062773	0.495580876202943	0.05822983510293495	0.05822983510293495	-103878.70516328097	0.0	-376.0873009639921
2667000	-104281.34207199235	-397.919406859488	-103883.42266513285	0.20479474216036292	2023.3924655318121	18.71449403523842	332.6822427663009	53.15993703200008	1.0611653853865013	0.24717371946580774	0.250180665463686	0.24927706991192472	0.2533685451585822	0.49141456966271296	0.0553173693560376	0.05531736935603754	-103883.42266513285	0.0	-380.3632176095755
2668000	-104290.48308471961	-397.3981739539932	-103893.08491076562	0.20935814362280025	2023.3879021303499	18.780168931098228	207.92647136761641	47.96491959525978	1.0611653853865013	0.2513215023498727	0.24603288257962103	0.24927706991192472	0.2533685451585822	0.49141456966271296	0.05613576383872007	0.05613576383872016	-103893.08491076562	0.0	-380.46362989413194
2669000	-104271.03966029856	-396.18267649297684	-103874.85698380558	0.2086488381368232	2023.3886114358356	18.74831260453337	252.53089523027697	49.70411014502176	1.043045719496379	0.24737141553129022	0.24603288257962103	0.24927706991192472	0.2573186319771647	0.48853711583888676	0.05652647987538889	0.056526479875388856	-103874.85698380558	0.0	-378.9946420287582
2670000	-104275.03371688817	-399.5124343020497	-103875.52128258612	0.21206838504019757	2023.3851918889322	18.935021557048977	205.40166989003086	47.86843406411963	0.9878618395073067	0.24737141553129022	0.24603288257962103	0.24927706991192472	0.2573186319771647	0.4967210643630788	0.05612025075066686	0.05612025075066693	-103875.52128258612	0.0	-382.60566578677043
2671000	-104271.93189257463	-397.3675176499689	-103874.56437492467	0.21439767144068542	2023.3828626025318	18.77938526923355	192.28924249617205	47.05584729572881	1.0107983623949413	0.2426941509569906	0.25071014715392065	0.24927706991192472	0.2573186319771647	0.49530637414741124	0.05613397548984114	0.056133975489841226	-103874.56437492467	0.0	-380.54669293696634
2672000	-104272.77945459059	-391.19532714700557	-103881.58412744358	0.20711019142549258	2023.390150082547	18.287527404948502	252.66342933091258	50.35609023851996	1.019068228005046	0.24254023702267227	0.2496504369654094	0.2515812950851365	0.2562280309267825	0.4920626014133999	0.05704119486081545	0.05704119486081535	-103881.58412744358	0.0	-374.0015508921668
2673000	-104273.73405910708	-390.4599561912513	-103883.27410291584	0.20727202406658138	2023.389988249906	18.223414430518446	268.0912419942915	52.03998436265244	1.001172108226103	0.2428905877789197	0.2496504369654094	0.2515812950851365	0.255877680170535	0.4920626014133999	0.05903242365340208	0.059032423653402215	-103883.27410291584	0.0	-373.12965284907847
2674000	-104279.07501999728	-404.2824575831946	-103874.79256241409	0.20723474369918013	2023.3900255302733	19.122480396216126	287.65105127342406	49.99529303026306	1.0188983198377413	0.24618304220153955	0.2491994092052703	0.2515812950851365	0.25303625350805425	0.5060633499378673	0.05509472991757749	0.05509472991757748	-103874.79256241409	0.0	-386.92907910318127
2675000	-104284.69093975332	-403.1597800046986	-103881.53115974861	0.21046037568380482	2023.3867998982887	18.897857239938144	334.6792052183798	51.10038664115301	1.027004710047494	0.24620053482647195	0.24645892040151696	0.25164777883631134	0.2556927659357004	0.47380211681892714	0.05443888145697608	0.054438881456976077	-103881.53115974861	0.0	-385.6834534373281
2676000	-104278.52619554171	-404.3468964346144	-103874.1792991071	0.22091019139568324	2023.376350082577	18.844975547197897	311.1284141048987	51.5872586337166	1.0094103362295435	0.24611026716020562	0.25071745098970116	0.24747951591439343	0.2556927659357004	0.4917377747539386	0.05532612298608574	0.05532612298608578	-103874.1792991071	0.0	-386.90936879540885
2677000	-104289.39237694145	-395.20747161855894	-103894.1849053229	0.20714545432604842	2023.3901148196464	18.34268135557137	238.79371161081625	50.11667744150833	1.014835277639866	0.24611026716020562	0.24694710645714482	0.25333521809524984	0.2536074082874003	0.4917377747539386	0.05572871110674746	0.05572871110674741	-103894.1849053229	0.0	-378.1226271235364
2678000	-104282.9205540123	-393.5139184504317	-103889.40663556186	0.2145730694327935	2023.3826872045397	18.215481330990446	209.87961135350739	47.89037318390805	1.0101082357251523	0.24611026716020562	0.24787788396469104	0.25333521809524984	0.2526766307798541	0.5188042223343898	0.058693660042963086	0.05869366004296298	-103889.40663556186	0.0	-376.4804561005383
2679000	-104286.43558612844	-400.6236451401097	-103885.81194098834	0.22315985153769607	2023.3741004224348	18.644528821730113	190.3237740275716	47.75244622688515	0.9811565994068577	0.2537615232152545	0.2533152686897776	0.24278006252623643	0.250143145568732	0.49521956682455437	0.055877677631627654	0.05587767763162766	-103885.81194098834	0.0	-383.82992651874144
2680000	-104285.20614584547	-404.85776559527505	-103880.3483802502	0.21634834547318824	2023.3809119284995	19.01980988165894	238.99438733270156	48.853549238828286	1.0211524846036428	0.24534078900642878	0.24469689860867075	0.25708804969334303	0.25287426269155805	0.4892965448228587	0.055211098352604994	0.05521109835260503	-103880.3483802502	0.0	-387.78199051318387
2681000	-104269.67421234964	-400.99782427963737	-103868.67638807	0.20768366807467328	2023.389576605898	18.7859525031936	250.5280876137214	49.22332692159547	1.0623777002609613	0.24705323139647345	0.24469689860867075	0.2551969607636431	0.25305290923121326	0.4924534909930529	0.055823903773828405	0.05582390377382836	-103868.67638807	0.0	-383.82783506089874
2682000	-104262.59610267708	-394.40064706406906	-103868.19545561301	0.2033489668301226	2023.3939113071424	18.31482428500311	207.16294018215063	48.4013437006667	1.0623777002609613	0.24829581848181195	0.24349144882026674	0.24964000355507826	0.2585727291428437	0.4924534909930529	0.0574643926654333	0.057464392665433336	-103868.19545561301	0.0	-377.44119215706246
2683000	-104264.36360613245	-399.64951215847657	-103864.71409397398	0.207878788473189	2023.3893814854994	18.721470466389942	224.87789371596403	48.96636804942221	1.0696000467262137	0.24829581848181195	0.24530993692174966	0.252024529117327	0.254369715479112	0.4924534909930529	0.055357379415472925	0.05535737941547301	-103864.71409397398	0.0	-382.627742590828
2684000	-104269.73004707196	-397.1122661234414	-103872.61778094852	0.21092366899614107	2023.3863366049763	18.549144012103966	231.1757520991858	49.89141526384109	1.0696000467262137	0.2502451839857923	0.24417752989146607	0.252024529117327	0.25355275700541524	0.48727037499941683	0.05615416707263443	0.05615416707263453	-103872.61778094852	0.0	-380.0407120502976
2685000	-104281.9928726617	-401.86115068451596	-103880.13172197719	0.20801276075285513	2023.3892475132197	18.89275900367595	215.987384638501	48.635171623504675	1.0769234756743205	0.24419215278976414	0.25100108320113723	0.251254007003684	0.25355275700541524	0.48727037499941683	0.05587910542176216	0.0558791054217622	-103880.13172197719	0.0	-384.88000647753967
2686000	-104274.20807042658	-386.7247018813619	-103887.48336854522	0.19835141343124926	2023.3989088605413	17.92607085251499	217.14854989505596	51.41076484020795	1.0226088912191333	0.24419215278976414	0.24802662095147127	0.251254007003684	0.2565272192550812	0.49912591520814903	0.05841659027142621	0.058416590271426164	-103887.48336854522	0.0	-369.66586566563166
2687000	-104290.1051054875	-401.41940653104825	-103888.68569895645	0.20882809917315562	2023.3884321747994	18.944916370079568	213.31182328001427	47.61491011823067	1.0312472124591288	0.24570218865331248	0.24934015346943667	0.2534969635338051	0.2514606943434464	0.4922350351000654	0.05644651543382693	0.05644651543382694	-103888.68569895645	0.0	-384.45338323536805
2688000	-104309.90122350173	-416.6277071590053	-103893.27351634273	0.21060880281263672	2023.38665147116	19.716100835902616	232.2531366201634	45.00922490655232	1.010926360654856	0.24645292568998284	0.25169975072514544	0.25041141994552724	0.25143590363934515	0.4922350351000654	0.052115960649929176	0.05211596064992919	-103893.27351634273	0.0	-399.69295359913394
2689000	-104301.56552348095	-407.99020887713084	-103893.57531460382	0.21413017279599272	2023.3831301011764	18.94425515641738	188.82907063344004	44.69727800021733	0.9970050033353294	0.24645292568998284	0.25169975072514544	0.25041141994552724	0.25143590363934515	0.5053905510571162	0.055895598466417444	0.05589559846641744	-103893.57531460382	0.0	-391.20114180676006
2690000	-104303.66591689945	-408.55612705456554	-103895.1097898449	0.2188458609922672	2023.3784144129802	19.439896579868968	195.63410727663822	46.12425339931275	1.033553811686518	0.24645292568998284	0.24727307483676295	0.25483809583390976	0.25143590363934515	0.47918227317047324	0.053028882560538185	0.053028882560538115	-103895.1097898449	0.0	-391.8169889533534
2691000	-104288.77930222038	-399.2145945623499	-103889.56470765804	0.20874585134803395	2023.3885144226244	18.710907406485983	250.3636805775428	48.249712430182264	1.0359056087126899	0.25125558751935084	0.24657965072263635	0.24886631806276302	0.25329844369525045	0.5090050243762718	0.05561434937663864	0.05561434937663864	-103889.56470765804	0.0	-382.0399054692822
2692000	-104290.64948047511	-397.63432856139724	-103893.01515191371	0.20532349882126624	2023.3919367751512	18.634870685189263	193.53710480585121	47.27185369787203	1.0359056087126899	0.25125558751935084	0.2454121123343284	0.24870987537611533	0.25462242477020613	0.5144941086906468	0.05639107193120217	0.05639107193120215	-103893.01515191371	0.0	-380.7532381384638
2693000	-104291.65123982367	-396.5454619404314	-103895.10577788323	0.20380023616930473	2023.3934600378032	18.411671299848983	195.28358655291643	48.78489033865095	1.0342494591075782	0.25125558751935084	0.2452116373679944	0.24891035034244935	0.25462242477020613	0.492642664328659	0.05694826455611839	0.05694826455611838	-103895.10577788323	0.0	-379.67422082296605
2694000	-104293.64021214195	-399.22129831366243	-103894.4189138283	0.2090779154063121	2023.3881823585662	18.5032728884329	222.8270817770874	47.96285262264241	1.062884633427499	0.2416095102459566	0.2553082122366052	0.24891035034244935	0.2541719271749896	0.518311059448626	0.058359988633352754	0.05835998863335274	-103894.4189138283	0.0	-382.0958265810201
2695000	-104297.87494426989	-396.8640253935933	-103901.0109188763	0.21819401672114852	2023.3790662572515	18.26603934220292	202.80597689824737	49.10311572847665	1.0122704311765878	0.2499938453460623	0.24439382992669795	0.25216772708787916	0.25344459763936134	0.511150535536911	0.05815330426766437	0.05815330426766452	-103901.0109188763	0.0	-379.8871947676189
2696000	-104291.84779428467	-392.3041346536075	-103899.54365963106	0.2118744702757357	2023.3853858036969	18.24392303610736	199.8858344413238	49.40936633965044	1.0122704311765878	0.2499938453460623	0.2456181226881987	0.24702340354305496	0.25736462842268476	0.5195829552789751	0.058832339269408486	0.058832339269408424	-103899.54365963106	0.0	-375.30727330617697
2697000	-104278.39668472589	-389.5181693097178	-103888.87851541617	0.20260422921751103	2023.394656044755	18.104987729235162	219.20993835714347	49.67726294659823	1.0323856874192199	0.2499938453460623	0.2456181226881987	0.24702340354305496	0.25736462842268476	0.516253948461488	0.05813658810619376	0.058136588106193716	-103888.87851541617	0.0	-372.42930704254064
2698000	-104279.11202910497	-390.96247660153153	-103888.14955250344	0.20502408887243256	2023.3922361851	18.174507363894868	252.84574511163345	51.51989236534993	1.0191578794094802	0.2452232027698292	0.24686269950717218	0.2505494693003146	0.25736462842268476	0.5094620442801983	0.05861881284356704	0.058618812843567	-103888.14955250344	0.0	-373.6823615098323
2699000	-104284.34808930021	-389.9189495406175	-103894.4291397596	0.21477216534954566	2023.382488108623	18.06271030780391	216.7958180042607	50.02312238044249	1.0191578794094802	0.24535398200804742	0.2568567994316316	0.247148099448469	0.25064111911185266	0.5178786832814127	0.05887775683016703	0.05887775683016694	-103894.4291397596	0.0	-372.82327577378345
2700000	-104288.68401665479	-404.5589418590674	-103884.12507479572	0.2253531118159625	2023.3719071621565	19.219334188199795	243.851226754856	47.81998131435349	1.0196918671556432	0.24535398200804742	0.25232169701968515	0.2508102041081473	0.2515141168641208	0.5205563840562144	0.055794196682208294	0.055794196682208176	-103884.12507479572	0.0	-387.38430382634664
2701000	-104278.29288458501	-406.1537119759301	-103872.13917260908	0.2070418356915434	2023.390218438281	19.147420954225872	187.5138270090174	45.0749274515639	1.0196918671556432	0.24668074118745228	0.25232169701968515	0.2508102041081473	0.25018735768471595	0.5170477129849844	0.05431505017065675	0.05431505017065685	-103872.13917260908	0.0	-389.37621631395615
2702000	-104271.90101793988	-396.24839038388984	-103875.65262755599	0.21511324954432032	2023.3821470244281	18.436077261655356	191.98307700942635	47.08626641964053	0.9809047286275321	0.24668074118745228	0.25038471636358667	0.2483855192484495	0.25454902320051226	0.513773647208218	0.05638436207850238	0.05638436207850234	-103875.65262755599	0.0	-379.4061549633708
2703000	-104282.05679887321	-406.2725903653641	-103875.78420850784	0.22289439750532453	2023.3743658764672	19.06043107587505	166.46664087077258	45.586837982425955	1.0255375843266554	0.24557314238956612	0.25273309456175297	0.24949311804633567	0.25220064500234596	0.5171541113424991	0.05659946136601811	0.05659946136601818	-103875.78420850784	0.0	-389.5659160407988
2704000	-104265.14869526812	-398.331051188634	-103866.81764407948	0.2148839850273247	2023.3823762889451	18.57372372597052	204.5584821615918	46.9687450356931	1.0389511682416472	0.2481704997861555	0.25176622046337865	0.24786263474812067	0.25220064500234596	0.5108703857671313	0.05695642115833648	0.05695642115833646	-103866.81764407948	0.0	-381.37907911400725
2705000	-104263.83994543557	-396.65876746099207	-103867.18117797458	0.2163043387453621	2023.3809559352271	18.47284007576638	191.14371731885612	48.72817882822333	1.0341985183669773	0.24992819434161467	0.25176622046337865	0.2461049401926615	0.25220064500234596	0.5102421044033166	0.05736742510793508	0.05736742510793512	-103867.18117797458	0.0	-379.7652241504638
2706000	-104254.047054046	-391.4624212317737	-103862.58463281422	0.20560306511803458	2023.3916572088544	18.460450131099208	214.86618624994367	49.38532250483934	1.022533314338475	0.24558225686262308	0.25176622046337865	0.2519248009188277	0.25072672175517136	0.48913071125419877	0.057119454788337604	0.057119454788337555	-103862.58463281422	0.0	-374.4753394553846
2707000	-104248.35869744606	-384.5079761859468	-103863.85072126011	0.2096631106454365	2023.3875971633272	17.907988236472534	230.19266560883577	51.20379612967617	1.00435214824957	0.24558225686262308	0.25176622046337865	0.2519248009188277	0.25072672175517136	0.5297452437266429	0.05881158367854872	0.05881158367854868	-103863.85072126011	0.0	-367.31539807403004
2708000	-104263.39404784967	-392.48899332705787	-103870.9050545226	0.20650894889771854	2023.390751325075	18.54193865676106	288.37089262936524	51.13116900809315	1.0265937644458094	0.24558225686262308	0.25176622046337865	0.2519248009188277	0.25072672175517136	0.5024842531754514	0.05671474961957897	0.056714749619579	-103870.9050545226	0.0	-375.0974221585794
2709000	-104273.3950037604	-393.49608940864186	-103879.89891435175	0.2077380017551279	2023.3895222722174	18.699534092911776	287.04364231177135	50.51559334565163	1.0265937644458094	0.241767759532926	0.25296968976129325	0.2519248009188277	0.25333774978695384	0.5024842531754514	0.056375260234235634	0.05637526023423582	-103879.89891435175	0.0	-376.1212538393853
2710000	-104285.5605021227	-393.11720234025336	-103892.44329978245	0.20393130160391326	2023.3933289723686	18.59201515665441	263.091827326581	50.65439039000351	1.0265937644458094	0.241767759532926	0.25296968976129325	0.2519248009188277	0.25333774978695384	0.4975019803311564	0.056844173214499596	0.05684417321449959	-103892.44329978245	0.0	-375.8522576843843
2711000	-104273.14752515536	-397.320436278733	-103875.82708887663	0.2199355366529243	2023.3773247373197	18.755467424665216	252.65239455392847	49.04254397842342	0.9955453339744302	0.241767759532926	0.25296968976129325	0.25091476550799985	0.2543477851977817	0.5178170848394245	0.05657388184772633	0.0565738818477263	-103875.82708887663	0.0	-380.09567515967564
2712000	-104257.45363132765	-385.17310604318544	-103872.28052528446	0.19741703442094427	2023.3998432395515	18.219460612233558	245.16675103234448	51.44653632531083	1.045669856477625	0.24691232992608672	0.25556767008414777	0.2519392885524918	0.24558071143727445	0.4939864727865855	0.058499109645429204	0.05849910964542917	-103872.28052528446	0.0	-367.955199785765
2713000	-104256.02715154435	-387.4852199416178	-103868.54193160273	0.20110900937625528	2023.3961512645963	18.15900563756406	256.274704311454	51.24750386738405	1.0234363176177594	0.24691232992608672	0.24621343605909665	0.25212321126853743	0.2547510227462799	0.5054526792718855	0.05787952673045938	0.057879526730459346	-103868.54193160273	0.0	-370.2176497488386
2714000	-104264.41374313155	-392.84137559711274	-103871.57236753443	0.20275285884084496	2023.3945074151318	18.354137123588657	258.96571993150417	52.59909487333439	1.0288286247381506	0.24523384505099646	0.2478919209341869	0.25212321126853743	0.2547510227462799	0.5054526792718855	0.056666342989347813	0.05666634298934765	-103871.57236753443	0.0	-375.5720932755492
2715000	-104271.35284757672	-393.04296274063404	-103878.30988483608	0.19956520280142218	2023.397695071171	18.51196871271502	267.55154044153596	50.54075402407183	1.0208624038215839	0.24587595263135725	0.24831859145306262	0.2529844019558405	0.2528210539597403	0.5086175831000881	0.05771400140196567	0.05771400140196566	-103878.30988483608	0.0	-375.7164682682571
2716000	-104260.68128398269	-375.00365117356296	-103885.67763280912	0.19050369282535903	2023.4067565811472	17.29649752577499	236.58305328839623	52.393187584214225	1.0449316772767383	0.24587595263135725	0.25146426848855685	0.2498387249203463	0.2528210539597403	0.5086175831000881	0.05985709684832066	0.05985709684832069	-103885.67763280912	0.0	-357.7845144975336
2717000	-104272.5957786899	-376.1748336950803	-103896.42094499481	0.19531299804100447	2023.4019472759314	17.54784820044802	247.0686625379642	52.73728111447966	1.0377545005947784	0.24587595263135725	0.25146426848855685	0.2498387249203463	0.2528210539597403	0.48317479981462863	0.05982508679719973	0.059825086797199584	-103896.42094499481	0.0	-358.9449900289597
2718000	-104288.30093578278	-403.1946181803112	-103885.10631760248	0.2107101617424392	2023.3865501122302	18.74543657843055	406.9994756893625	53.49085966425543	1.0126175550783318	0.24587595263135725	0.25146426848855685	0.2511251255919165	0.2515346532881701	0.48317479981462863	0.056291103074609	0.056291103074609015	-103885.10631760248	0.0	-385.3659320859634
2719000	-104283.91449852152	-386.2211527053867	-103897.69334581614	0.20035065941009023	2023.3969096145624	17.788166880708122	276.3856877239913	53.49085966425543	1.0087668479796799	0.24587595263135725	0.25146426848855685	0.2511251255919165	0.2515346532881701	0.4892527907744894	0.05829671882975044	0.05829671882975042	-103897.69334581614	0.0	-368.87344594869325
2720000	-104272.76295112487	-396.6862856323266	-103876.07666549254	0.2060992573436691	2023.391161016629	18.4504392906575	298.7600610986394	52.225761869643875	1.0405128814578404	0.24587595263135725	0.25431912828124	0.2511251255919165	0.24867979349548694	0.5041983972420212	0.05797232440535381	0.05797232440535388	-103876.07666549254	0.0	-379.19800799894097
2721000	-104260.6852275584	-391.68024033407386	-103869.00498722433	0.19706818912702953	2023.4001920848455	18.146418535646557	186.27115659440184	47.69059552003662	1.0344146610539087	0.24587595263135725	0.25431912828124	0.2511251255919165	0.24867979349548694	0.4945314429833991	0.058013492347581526	0.058013492347581595	-103869.00498722433	0.0	-374.85157182714386
2722000	-104252.66765456556	-391.67670675051113	-103860.99094781505	0.2051879265377754	2023.3920723474348	18.235183443289642	238.7580375269722	50.274322851019626	1.0240354783324195	0.24832130076106976	0.24840011726122338	0.2489023982319416	0.254376183745766	0.4945314429833991	0.0570033206503689	0.0570033206503689	-103860.99094781505	0.0	-374.55002539155856
2723000	-104265.9587328933	-397.7112974943303	-103868.24743539897	0.20729048302805622	2023.3899697909444	18.5895517977235	257.7985829077738	49.42151594186389	1.0789868155242701	0.25087114427303464	0.2462515426949176	0.24710012258936706	0.2557771904426814	0.5142785786054526	0.057792733809949294	0.05779273380994937	-103868.24743539897	0.0	-380.4053432329132
2724000	-104262.73335051272	-401.6740810467157	-103861.059269466	0.21072114288971247	2023.3865391310828	18.772583788231486	213.90360670558078	47.465782898347456	1.0255984356931453	0.24726611305785595	0.2498565739100963	0.24710012258936706	0.2557771904426814	0.4997903326048262	0.0556567176411165	0.055656717641116585	-103861.059269466	0.0	-384.72018530347793
2725000	-104270.37379041956	-410.7854619279455	-103859.58832849162	0.22936429856654325	2023.367895975406	19.282948692263705	263.5788767119716	47.71955368226888	1.0255984356931453	0.24737590742377016	0.2498565739100963	0.2528822346894564	0.2498852839766778	0.49071405459312156	0.05456558825472135	0.05456558825472127	-103859.58832849162	0.0	-393.6048338947716
2726000	-104281.78240637295	-413.21171577192547	-103868.57069060103	0.2219612768335575	2023.375298997139	19.647533496217992	291.14273546699883	48.27747641594807	1.0255984356931453	0.25084144335130554	0.2463910379825609	0.24755034162255335	0.2552171770435809	0.4903392340906775	0.05389612618789059	0.053896126187890685	-103868.57069060103	0.0	-395.90812997647424
2727000	-104272.0762449238	-398.87117247214394	-103873.20507245164	0.20323156078344928	2023.394028713189	18.67812377363041	264.170206820967	50.43222710427449	1.0401756240459394	0.25084144335130554	0.2463910379825609	0.24755034162255335	0.2552171770435809	0.4702020585231055	0.056833458493412974	0.05683345849341307	-103873.20507245164	0.0	-381.65058688695245
2728000	-104274.24058749388	-401.19314527526245	-103873.04744221862	0.2185530029580078	2023.3787072710145	18.831512427483588	247.19966720866086	49.51042615300924	1.0085922671557075	0.25084144335130554	0.25107834877699164	0.25053492083644646	0.24754528703525702	0.49356748246154825	0.05679976609531284	0.056799766095312725	-103873.04744221862	0.0	-384.0262242519918
2729000	-104287.63856198062	-400.1089783115217	-103887.52958366911	0.21208577636923573	2023.3851744976032	18.386211885072868	220.13896530888607	50.38590991118157	1.032679355892313	0.24594478875791115	0.25107834877699164	0.25053492083644646	0.25244194162865147	0.5157952067857151	0.05769661912999788	0.057696619129997934	-103887.52958366911	0.0	-383.011929976623
2730000	-104275.62481943856	-401.4778014657478	-103874.1470179728	0.21363244952756674	2023.383627824445	18.468948715752525	254.75311180812608	51.24373825676684	1.0394645097814112	0.24594478875791115	0.25107834877699164	0.25053492083644646	0.25244194162865147	0.5175542098370587	0.057283061825000633	0.057283061825000606	-103874.1470179728	0.0	-384.1943527839785
2731000	-104276.90287874833	-388.5351770744962	-103888.36770167384	0.19958289414091904	2023.3976773798315	17.832437884525127	266.6626231842201	52.242979231566814	1.034825524823441	0.24422602912684277	0.25107834877699164	0.25063787824763273	0.2540577438485336	0.5177464465004014	0.060125312706791716	0.06012531270679178	-103888.36770167384	0.0	-371.1295411109202
2732000	-104269.65896041709	-399.2440039422886	-103870.4149564748	0.21489788058157838	2023.382362393391	18.59509623199087	239.7615779271471	49.457658925075194	1.0204219846529532	0.24422602912684277	0.250361174067465	0.2513550529571594	0.2540577438485336	0.5177464465004014	0.057256055513926596	0.0572560555139266	-103870.4149564748	0.0	-382.05753252789356
2733000	-104268.77903536143	-394.2231605774556	-103874.55587478397	0.2125087803090585	2023.3847514936635	18.299642134560575	285.95483728624833	52.020518559490064	1.0350819745568423	0.24340168486926728	0.250022061443918	0.2513550529571594	0.2552212007296561	0.5049230127070208	0.05789971370460501	0.05789971370460504	-103874.55587478397	0.0	-376.8006567449156
2734000	-104267.00449901672	-396.41072492375406	-103870.59377409297	0.21521292847085918	2023.3820473455016	18.46758737751084	299.0248165905991	51.697940481775454	1.0489065934790547	0.24340168486926728	0.25202259491893386	0.2513550529571594	0.2532206672546402	0.48497481962188943	0.05753095363389908	0.057530953633899026	-103870.59377409297	0.0	-378.9733484310243
2735000	-104261.1619410345	-401.25736133390285	-103859.9045797006	0.21150512692643464	2023.3857551470462	18.68688030855151	295.2558706763743	52.025063508373485	1.0627267800277245	0.24946182727710178	0.25202259491893386	0.2460053155404299	0.2525102622635352	0.5158883483359167	0.05619742405883291	0.05619742405883297	-103859.9045797006	0.0	-383.79609163798665
2736000	-104269.25629158116	-398.9745259263329	-103870.28176565483	0.20578466168543302	2023.3914756122872	18.745318285303366	333.70634799291076	52.31218948323978	1.060136637203342	0.24295304671162218	0.25315642158115487	0.2525140961059095	0.2513764356013142	0.4884694002273027	0.05523876625071235	0.05523876625071228	-103870.28176565483	0.0	-381.43029774730877
2737000	-104267.97855516121	-388.5615777386656	-103879.41697742254	0.20193200688026228	2023.3953282670923	18.00448448575482	278.1833861630042	52.21388986749318	1.007143770915344	0.24295304671162218	0.25315642158115487	0.25825540159858956	0.24563513010863414	0.4846441778632674	0.057819439819965075	0.05781943981996513	-103879.41697742254	0.0	-371.2343079460527
2738000	-104272.7245962912	-391.5325717163784	-103881.19202457482	0.20323418830179507	2023.3940260856707	18.383227412174854	261.4752454992109	51.07048548759682	1.0238560575519133	0.2465833053290142	0.2499279709217036	0.2502615804565858	0.25322714329269713	0.5180810932669985	0.0573704130633603	0.057370413063360305	-103881.19202457482	0.0	-374.2230258411407
